PolicyNum,Year,LnCoverage,BCcov,Premium,Freq,Deduct,y,lny,yAvg,lnDeduct,Fire5,NoClaimCredit,TypeCity,TypeCounty,TypeMisc,TypeSchool,TypeTown,TypeVillage,AC00,AC05,AC10,AC15
140305,2006,2.742017137,15518256,11484,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140305,2007,2.810397261,16616518,11465,1,500,976.89,6.884374056,976.89,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140305,2008,2.861530428,17488271,10668,3,500,6621.03,8.798006226,2207.01,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140305,2009,2.906070004,18284798,12251,1,500,1950,7.575584652,1950,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140305,2010,2.970587681,19503378,11507,1,500,7688.72,8.947509599,7688.72,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140310,2006,3.91442422,50120205,31576,3,2500,13789.1,9.531633704,4596.366667,7.824046011,1,0,1,0,0,0,0,0,1,0,0,0
140310,2007,3.881900174,48516317,25228,0,2500,0,0,0,7.824046011,1,0,1,0,0,0,0,0,1,0,0,0
140310,2008,3.959320456,52421691,26735,0,2500,0,0,0,7.824046011,1,0,1,0,0,0,0,0,1,0,0,0
140310,2009,4.002189433,54717820,24623,0,2500,0,0,0,7.824046011,1,1,1,0,0,0,0,0,1,0,0,0
140320,2006,5.360696528,212873167,119208,5,500,31770.88,10.36630543,6354.176,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140320,2007,5.457400904,234487177,117243,3,500,12027.41,9.394943491,4009.136667,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140320,2008,5.509496217,247026648,118572,2,500,46410.08,10.74527196,23205.04,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140320,2009,5.561820498,260296274,124942,3,500,20454.45,9.925955742,6818.15,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140320,2010,5.627738089,278032521,125115,5,500,156155.56,11.95860797,31231.112,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140330,2006,3.298787582,27079787,19768,0,1000,0,0,0,6.907755279,0,0,1,0,0,0,0,0,1,0,0,0
140330,2007,3.328769438,27903983,20649,1,500,1324.5,7.188790309,1324.5,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140330,2008,3.481663169,32513753,21459,2,500,10815.8,9.288763307,5407.9,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140330,2009,3.478898612,32423991,22048,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140330,2010,3.469856651,32132136,18315,1,500,1442.81,7.27434788,1442.81,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140331,2006,3.862814316,47599122,28560,4,500,14054,9.550662332,3513.5,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140331,2007,3.920218352,50411451,35792,7,500,16422.77,9.706424065,2346.11,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140332,2006,3.514951096,33614284,18151,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140332,2007,3.673132545,39375057,20869,5,5000,12307.7,9.417980362,2461.54,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140332,2008,3.724838242,41464525,21562,1,5000,10037.49,9.214082362,10037.49,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140332,2009,3.776375845,43657533,20082,1,5000,3100,8.03915739,3100,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140332,2010,3.789084476,44215901,20340,2,5000,12432.7,9.428085377,6216.35,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140335,2006,2.480122809,11942731,7644,0,2500,0,0,0,7.824046011,0,0,1,0,0,0,0,0,0,0,1,0
140335,2007,2.579608614,13191974,6992,0,2500,0,0,0,7.824046011,0,0,1,0,0,0,0,0,0,0,1,0
140335,2008,2.638737993,13995530,7417,0,2500,0,0,0,7.824046011,0,1,1,0,0,0,0,0,0,0,1,0
140335,2009,2.687841643,14699914,7791,0,2500,0,0,0,7.824046011,0,1,1,0,0,0,0,0,0,0,0,1
140335,2010,2.768593125,15936198,7650,0,2500,0,0,0,7.824046011,0,1,1,0,0,0,0,0,0,0,0,1
140337,2006,6.066234852,431054638,219838,6,5000,201562.02,12.2138524,33593.67,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140337,2007,6.136835374,462587336,180409,17,5000,141462.95,11.85979312,8321.35,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140337,2008,6.212647546,499020684,119765,18,25000,257494.49,12.4587536,14305.24944,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140337,2009,6.263336017,524967322,141742,15,25000,83938.69,11.33784193,5595.912667,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140337,2010,6.336490107,564810404,129907,30,25000,759020.97,13.53978468,25300.699,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140338,2006,4.878609427,131447749,40748,5,25000,16953.69,9.738240788,3390.738,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140338,2007,4.899702236,134249799,36247,1,25000,52516.64,10.86888535,52516.64,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140338,2008,4.978448327,145248828,45027,2,25000,12784.13,9.455959837,6392.065,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140338,2009,5.021600845,151653884,40946,0,25000,0,0,0,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140338,2010,5.070521027,159257283,36629,0,25000,0,0,0,10.1266311,1,0,1,0,0,0,0,0,0,0,0,1
140339,2006,2.55139873,12825030,8208,0,1000,0,0,0,6.907755279,0,0,1,0,0,0,0,0,0,0,0,1
140339,2007,2.610255511,13602526,7753,0,1000,0,0,0,6.907755279,0,0,1,0,0,0,0,0,0,0,0,1
140339,2008,2.759745095,15795816,9003,2,1000,16260,9.696463383,8130,6.907755279,0,1,1,0,0,0,0,0,0,0,0,1
140339,2009,2.802467619,16485276,8078,0,1000,0,0,0,6.907755279,0,0,1,0,0,0,0,0,0,0,0,1
140339,2010,2.753797136,15702142,6908,1,1000,1000,6.907755279,1000,6.907755279,0,0,1,0,0,0,0,0,0,0,0,1
140360,2006,4.457680815,86287161,59538,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140360,2007,4.525038638,92299492,55380,4,1000,19444.06,9.875296904,4861.015,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140360,2008,4.584970479,98000294,57820,4,1000,5427.53,8.599239429,1356.8825,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140360,2009,4.60976791,100460831,57262,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140360,2010,4.675485023,107284590,48278,5,1000,5173.14,8.551235133,1034.628,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140371,2006,2.732161767,15366069,9681,5,500,15246,9.632072453,3049.2,6.214608098,1,0,1,0,0,0,0,0,0,0,1,0
140371,2007,2.786333701,16221438,12166,5,500,1857996.02,14.43500906,371599.204,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140371,2008,2.800449178,16452035,12175,3,500,9000,9.104979856,3000,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140371,2009,2.854909161,17372859,11987,8,500,30074.28,10.3114256,3759.285,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140371,2010,2.969870677,19489399,14032,6,500,20371.01,9.921868091,3395.168333,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140390,2006,3.408161807,30209662,23262,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140390,2007,3.474591328,32284632,22276,1,500,1758.19,7.47204015,1758.19,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140390,2008,3.558437086,35108283,22468,1,500,9120,9.118225083,9120,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140390,2009,3.604587349,36766509,23163,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140390,2010,3.654835763,38661171,23583,1,500,7130,8.872066513,7130,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140400,2006,1.700997248,5479409,4329,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140400,2007,1.90500705,6719455,5174,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140400,2008,1.964102517,7128512,4776,0,500,0,0,0,6.214608098,1,1,1,0,0,0,0,0,1,0,0,0
140400,2009,2.007231268,7442682,4987,0,500,0,0,0,6.214608098,1,1,1,0,0,0,0,0,1,0,0,0
140400,2010,2.039310975,7685312,4612,0,500,0,0,0,6.214608098,1,1,1,0,0,0,0,0,0,0,0,1
140411,2006,3.289748257,26836107,12344,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140411,2007,3.358245551,28738726,10633,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140411,2008,3.414280589,30395075,10333,0,5000,0,0,0,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140411,2009,3.462530803,31897601,11165,0,5000,0,0,0,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140411,2010,3.582571796,35965919,10431,1,5000,69490,11.14893814,69490,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140416,2006,3.940149929,51426311,38056,3,500,7027.1,8.857529382,2342.366667,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140416,2007,4.006941145,54978442,32987,2,1000,43056.19,10.67026129,21528.095,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140416,2008,4.059664156,57954844,33034,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140416,2009,4.148178035,63318531,36725,4,1000,14573.93,9.586989595,3643.4825,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140416,2010,4.203532364,66922308,34131,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140420,2006,3.950550036,51963941,33776,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140420,2007,4.010603813,55180179,29797,2,500,3773.22,8.235684027,1886.61,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140420,2008,4.060304622,57991974,33635,2,500,11215.16,9.325021713,5607.58,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140420,2009,4.111098511,61013705,35388,2,500,3383.66,8.126713243,1691.83,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140420,2010,4.061248703,58046749,31346,4,500,7324.47,8.898976076,1831.1175,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140430,2006,3.365156163,28938016,21414,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140430,2007,3.357888165,28728457,19823,1,500,283114.31,12.55360602,283114.31,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140430,2008,3.675340414,39462088,26834,1,500,2800,7.937374696,2800,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140430,2009,3.760011246,42948909,25769,4,500,8737.98,9.075434321,2184.495,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140430,2010,3.923184504,50561201,35899,15,500,131069.99,11.78348673,8737.999333,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140440,2006,7.055713413,1159464353,197109,0,50000,0,0,0,10.81977828,1,0,1,0,0,0,0,0,0,0,0,1
140440,2007,7.116962961,1232700982,184905,0,50000,0,0,0,10.81977828,1,0,1,0,0,0,0,0,0,0,0,1
140440,2008,7.1601077,1287049541,193057,1,50000,383102.63,12.8560582,383102.63,10.81977828,1,1,1,0,0,0,0,0,0,0,0,1
140440,2009,7.20516902,1346372234,188492,1,50000,55647.15,10.92678614,55647.15,10.81977828,1,0,1,0,0,0,0,0,0,0,0,1
140440,2010,7.258855392,1420629542,170475,0,50000,0,0,0,10.81977828,1,0,1,0,0,0,0,0,0,0,0,1
140450,2006,2.70352558,14932284,7764,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140450,2007,2.755226238,15724598,7862,2,500,1827.71,7.510819096,913.855,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140450,2008,2.808953197,16592540,8463,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140450,2009,2.863811583,17528210,7888,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140450,2010,2.81661105,16720091,5852,1,2500,12070.94,9.39855619,12070.94,7.824046011,1,1,1,0,0,0,0,0,1,0,0,0
140461,2006,3.903275618,49564538,27261,0,2500,0,0,0,7.824046011,1,0,1,0,0,0,0,0,1,0,0,0
140461,2007,3.961636621,52543249,24170,2,2500,20411.56,9.923856686,10205.78,7.824046011,1,0,1,0,0,0,0,0,1,0,0,0
140461,2008,4.031921757,56369135,25929,4,2500,32639.81,10.39328799,8159.9525,7.824046011,1,0,1,0,0,0,0,0,0,0,0,1
140461,2009,4.073190859,58744108,28197,0,2500,0,0,0,7.824046011,1,0,1,0,0,0,0,0,0,0,0,1
140461,2010,4.044291113,57070715,23970,3,2500,117493.84,11.67414119,39164.61333,7.824046011,1,0,1,0,0,0,0,0,0,0,0,1
140465,2006,2.032830296,7635667,6109,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140465,2007,2.081450772,8016090,5291,2,500,2749.8,7.919283461,1374.9,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140465,2008,2.117537825,8310650,5485,4,500,13491.77,9.509835149,3372.9425,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140465,2009,2.160610961,8676437,5380,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140465,2010,2.104320722,8201530,5495,2,500,3445.29,8.14476336,1722.645,6.214608098,1,0,1,0,0,0,0,0,0,1,0,0
140467,2006,3.642400133,38183372,22147,4,2500,5934.68,8.688568388,1483.67,7.824046011,0,0,1,0,0,0,0,0,1,0,0,0
140467,2007,3.719184289,41230748,21853,0,2500,0,0,0,7.824046011,0,0,1,0,0,0,0,0,1,0,0,0
140467,2008,3.765675991,43192894,22029,0,2500,0,0,0,7.824046011,0,0,1,0,0,0,0,0,1,0,0,0
140467,2009,3.816736641,45455628,23637,0,2500,0,0,0,7.824046011,0,1,1,0,0,0,0,0,1,0,0,0
140467,2010,3.91095914,49946835,16982,3,15000,33175.2,10.40955789,11058.4,9.61580548,0,1,1,0,0,0,0,0,0,0,0,1
140468,2006,2.740988465,15502301,11318,1,500,1164.99,7.060467782,1164.99,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140468,2007,2.811973785,16642735,10984,3,500,47881.23,10.77647885,15960.41,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140468,2008,2.861014349,17479248,12585,3,500,10035.14,9.213848212,3345.046667,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140468,2009,2.904847477,18262458,12783,3,500,15713.45,9.662272312,5237.816667,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140468,2010,2.87000872,17637172,9347,0,1000,0,0,0,6.907755279,0,0,1,0,0,0,0,0,0,0,0,1
140470,2006,4.523521401,92159558,34099,0,10000,0,0,0,9.210340372,1,0,1,0,0,0,0,0,0,0,0,1
140470,2007,4.70724572,110746712,36546,1,10000,31819.88,10.36784653,31819.88,9.210340372,1,0,1,0,0,0,0,0,0,0,0,1
140470,2008,4.80282057,121853630,41430,0,10000,0,0,0,9.210340372,1,0,1,0,0,0,0,0,0,0,0,1
140470,2009,4.851205776,127894509,42204,0,10000,0,0,0,9.210340372,1,0,1,0,0,0,0,0,0,0,0,1
140470,2010,4.799683899,121472014,35227,0,10000,0,0,0,9.210340372,1,1,1,0,0,0,0,0,0,0,0,1
140471,2006,2.796139647,16381287,12122,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140471,2007,2.886162634,17924395,12010,3,500,3843.42,8.254117874,1281.14,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140471,2008,2.886906148,17937727,12916,5,500,10681.06,9.276227359,2136.212,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140471,2009,2.960784606,19313119,13712,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140471,2010,2.923973133,18615101,12100,3,500,10064.22,9.216741839,3354.74,6.214608098,1,0,1,0,0,0,0,0,0,1,0,0
140472,2006,4.262676821,70999783,45440,9,500,11985.62,9.391462877,1331.735556,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140472,2007,4.314972873,74811594,47131,6,500,19017.67,9.853123826,3169.611667,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140472,2008,4.361153958,78347492,49358,4,500,13380.39,9.501545481,3345.0975,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140472,2009,4.42952121,83891241,47818,3,500,5593.49,8.6293587,1864.496667,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140472,2010,4.413607808,82566812,48714,8,500,39132.96,10.57472036,4891.62,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140476,2006,3.338866342,28187154,19168,1,5000,943.08,6.849151115,943.08,8.517193191,1,0,1,0,0,0,0,0,1,0,0,0
140476,2007,3.40688839,30171217,17499,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,1,0,0,0
140476,2008,3.541387667,34514781,19674,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,1,0,0,0
140476,2009,3.557435624,35073141,18239,1,5000,1141.67,7.040247382,1141.67,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140476,2010,3.670680121,39278611,18069,1,5000,4676.95,8.450401467,4676.95,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140480,2006,3.184111653,24145829,10623,0,10000,0,0,0,9.210340372,1,0,1,0,0,0,0,0,1,0,0,0
140480,2007,3.24679826,25707898,11054,0,10000,0,0,0,9.210340372,1,0,1,0,0,0,0,0,1,0,0,0
140480,2008,3.298627192,27075444,11101,0,10000,0,0,0,9.210340372,1,1,1,0,0,0,0,0,1,0,0,0
140480,2009,3.347164865,28422039,9664,1,10000,21595,9.980217085,21595,9.210340372,1,1,1,0,0,0,0,0,1,0,0,0
140480,2010,3.296962972,27030422,9730,0,10000,0,0,0,9.210340372,1,0,1,0,0,0,0,0,0,0,0,1
140485,2006,3.803877125,44874833,17949,0,15000,0,0,0,9.61580548,1,0,1,0,0,0,0,0,1,0,0,0
140485,2007,3.958540036,52380796,19905,1,15000,1100,7.003065459,1100,9.61580548,1,0,1,0,0,0,0,0,1,0,0,0
140485,2008,4.014483452,55394674,21050,0,15000,0,0,0,9.61580548,1,0,1,0,0,0,0,0,1,0,0,0
140485,2009,4.069943804,58553672,20493,0,15000,0,0,0,9.61580548,1,0,1,0,0,0,0,0,1,0,0,0
140485,2010,4.087544746,59593395,22645,1,15000,276172.2,12.52877986,276172.2,9.61580548,1,1,1,0,0,0,0,0,0,0,0,1
140510,2006,3.123512284,22726060,20680,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140510,2007,2.998139823,20048209,14635,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140510,2008,3.016237154,20414331,12248,2,1000,34493.87,10.44853691,17246.935,6.907755279,1,1,1,0,0,0,0,0,0,0,0,1
140510,2009,3.054786911,21216664,11457,1,1000,6375.66,8.760242894,6375.66,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140510,2010,3.014383258,20376520,12430,3,1000,19532.67,9.879843727,6510.89,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140511,2006,3.342558225,28291410,16691,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140511,2007,3.224267146,25135147,13070,1,1000,14089.14,9.553159567,14089.14,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140511,2008,3.273195397,26395549,14781,3,1000,2889.6,7.968873363,963.2,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140511,2009,3.319824334,27655492,15210,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140520,2006,3.597075959,36491376,25544,1,500,3974,8.287528423,3974,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140520,2007,3.664219071,39025648,26928,4,500,13639.85,9.520750934,3409.9625,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140520,2008,3.914292129,50113585,36082,2,500,2440,7.799753318,1220,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140520,2009,3.965873942,52766364,39047,2,500,5845.21,8.673377801,2922.605,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140520,2010,4.061243139,58046426,34247,3,500,6233.89,8.737755815,2077.963333,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
140530,2006,5.488830944,241974160,89531,3,10000,58490.61,10.97662151,19496.87,9.210340372,1,0,1,0,0,0,0,0,0,0,0,1
140530,2007,5.560649084,259991538,88397,3,5000,40623.99,10.61211406,13541.33,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140530,2008,5.591626224,268171372,91179,1,5000,9035.17,9.108880019,9035.17,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140530,2009,5.64466944,282780065,84834,3,5000,26335.36,10.1786678,8778.453333,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140530,2010,5.597202694,269670999,78204,6,5000,35720.65,10.48348423,5953.441667,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140534,2006,2.140298489,8501975,7567,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140534,2007,2.202957115,9051741,6789,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140534,2008,2.25328728,9518976,6949,1,500,2844.76,7.953233984,2844.76,6.214608098,0,1,1,0,0,0,0,0,1,0,0,0
140534,2009,2.294548486,9919956,7142,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140534,2010,2.232823033,9326157,6156,0,500,0,0,0,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140540,2006,2.146381357,8553849,6758,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140540,2007,2.204606927,9066687,5713,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140540,2008,2.253562902,9521600,6189,1,500,845.81,6.740294748,845.81,6.214608098,1,1,1,0,0,0,0,0,0,0,0,1
140540,2009,2.297186245,9946157,5968,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140540,2010,2.248661922,9475049,5402,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140545,2006,3.009432348,20275887,12976,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140545,2007,3.068319504,21505732,13978,4,500,7480.99,8.920120415,1870.2475,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140545,2008,3.120939371,22667663,14734,1,500,2383.04,7.776132263,2383.04,6.214608098,1,0,1,0,0,0,0,0,1,0,0,0
140545,2009,3.174466487,23914058,14348,3,500,2617.25,7.869879427,872.4166667,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140545,2010,3.1405553,23116700,14333,4,500,31252.89,10.34986713,7813.2225,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140550,2006,3.697219876,40335012,16134,0,10000,0,0,0,9.210340372,0,0,1,0,0,0,0,0,1,0,0,0
140550,2007,3.749512194,42500345,16575,1,10000,1950,7.575584652,1950,9.210340372,0,0,1,0,0,0,0,0,1,0,0,0
140550,2008,3.840309687,46539885,18150,0,10000,0,0,0,9.210340372,0,0,1,0,0,0,0,0,1,0,0,0
140550,2009,3.958132685,52359463,18326,1,10000,1668.6,7.41974023,1668.6,9.210340372,0,0,1,0,0,0,0,0,0,0,0,1
140550,2010,3.913537598,50075787,18027,0,10000,0,0,0,9.210340372,0,0,1,0,0,0,0,0,0,0,0,1
140561,2006,4.246027056,69827440,50973,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140561,2007,4.375443601,79475087,50070,4,1000,7752.11,8.955720343,1938.0275,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140561,2008,4.431590297,84064999,36989,5,5000,45183.01,10.71847641,9036.602,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140561,2009,4.480978018,88321010,38861,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140561,2010,4.525887091,92377837,35104,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140570,2006,3.895285919,49170110,28027,1,1000,1670,7.420578905,1670,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140570,2007,3.941588487,51500344,28325,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140570,2008,3.986244798,53852283,28541,0,1000,0,0,0,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140570,2009,3.98266559,53659879,24147,5,1000,285038.04,12.56037792,57007.608,6.907755279,1,1,1,0,0,0,0,0,0,0,0,1
140570,2010,4.038608448,56747321,26672,2,1000,2847,7.954021087,1423.5,6.907755279,1,0,1,0,0,0,0,0,0,0,0,1
140575,2006,2.971001524,19511451,15805,2,500,6673.23,8.80585928,3336.615,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140575,2007,3.036627881,20834867,14584,3,500,9551.82,9.164486991,3183.94,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140575,2008,3.122633567,22706099,15895,0,500,0,0,0,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140575,2009,3.128328998,22835789,15756,3,500,5898.19,8.682400803,1966.063333,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140575,2010,3.182905998,24116735,15194,5,500,179450.31,12.09765362,35890.062,6.214608098,1,0,1,0,0,0,0,0,0,0,0,1
140578,2006,3.532270204,34201524,17784,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140578,2007,3.577651704,35789398,16821,0,5000,0,0,0,8.517193191,1,0,1,0,0,0,0,0,0,0,0,1
140578,2008,3.621000801,37374954,17192,0,5000,0,0,0,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140578,2009,3.677625263,39552356,16216,0,5000,0,0,0,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140578,2010,3.674985732,39448094,16569,0,5000,0,0,0,8.517193191,1,1,1,0,0,0,0,0,0,0,0,1
140580,2006,3.847106642,46857292,34206,0,2500,0,0,0,7.824046011,0,0,1,0,0,0,0,0,0,0,0,1
140580,2007,3.909230269,49860558,29917,0,2500,0,0,0,7.824046011,0,0,1,0,0,0,0,0,0,0,0,1
140580,2008,3.981887145,53618124,31098,2,2500,8700.07,9.071086351,4350.035,7.824046011,0,1,1,0,0,0,0,0,0,0,0,1
140590,2006,4.168282381,64604391,49100,11,500,21372.68,9.96986875,1942.970909,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140590,2007,4.232557944,68893232,46848,14,500,21221.23,9.962757375,1515.802143,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140590,2008,4.300528889,73738783,50143,10,500,89470.77,11.40166726,8947.077,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140590,2009,4.346720856,77224816,47107,7,500,10983.68,9.304165814,1569.097143,6.214608098,0,0,1,0,0,0,0,0,1,0,0,0
140590,2010,4.298643803,73599910,48576,8,500,519398.96,13.16042758,64924.87,6.214608098,0,0,1,0,0,0,0,0,0,0,0,1
